id_mencao,id_participante,nome_usuario,rede_social,segmento_mencionado,dia_festival,tema_conteudo,conteudo_post,sentimento_calculado,polaridade_calculada
155,321,user321,Instagram,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 9 minutos pra nada. 😡 #Fail 🤔,Negativo,"-0,9771124623"
156,2871,user2871,Twitter,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 3 minutos pra nada. 😡 #Fail 🤡,Negativo,"-0,9795269067"
157,6248,user6248,Twitter,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤡,Negativo,"-0,9887416377"
158,5165,user5165,Twitter,Bebida Alcoólica,Eletrônico,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
159,2144,user2144,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. kkkkk",Negativo,"-0,9787327582"
160,4548,user4548,Instagram,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. kkkkk,Negativo,"-0,9869790231"
161,2911,user2911,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Vi q Bebida Alcoólica é um dos patrocinadores este ano. top,Positivo,"0,9121457497"
162,7679,user7679,Instagram,Bebida Alcoólica,Pop,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 😂",Negativo,"-0,897865802"
163,7541,user7541,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 19 minutos pra nada. 😡 #Fail top,Negativo,"-0,9689493291"
164,5528,user5528,Instagram,Bebida Alcoólica,Rock,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,03725210205"
165,2633,user2633,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. aff",Negativo,"-0,9888447174"
166,1653,user1653,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 😂",Negativo,"-0,897865802"
167,9519,user9519,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 😂,Negativo,"-0,9692334663"
168,2644,user2644,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 31 minutos pra nada. 😡 #Fail aff,Negativo,"-0,9867721354"
169,5812,user5812,Instagram,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤡,Negativo,"-0,9887416377"
170,8633,user8633,Twitter,Bebida Alcoólica,Rock,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
171,404,user404,Instagram,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 😂,Negativo,"-0,9692334663"
172,4169,user4169,Instagram,Bebida Alcoólica,Pop,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. 🤡,Neutro,"0,03620481864"
173,3009,user3009,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
174,2729,user2729,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. kkkkk,Negativo,"-0,9869790231"
175,344,user344,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
176,492,user492,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
177,9850,user9850,Instagram,Bebida Alcoólica,Rock,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 😂",Negativo,"-0,897865802"
178,5431,user5431,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,03725210205"
179,8536,user8536,Twitter,Bebida Alcoólica,Rock,elogio,Simplesmente amei o brinde que ganhei de Bebida Alcoólica! Já quero o próximo festival.,Positivo,"0,9882488723"
180,5734,user5734,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. 🤔,Neutro,"0,008024929091"
181,7083,user7083,Instagram,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 32 minutos pra nada. 😡 #Fail,Negativo,"-0,9811547678"
182,218,user218,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
183,9066,user9066,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. kkkkk,Negativo,"-0,9869790231"
184,8772,user8772,Instagram,Bebida Alcoólica,Rock,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica? aff,Negativo,"-0,9815647474"
185,6310,user6310,Instagram,Bebida Alcoólica,Pop,neutro,Vi q Bebida Alcoólica é um dos patrocinadores este ano. aff,Negativo,"-0,986617204"
186,1378,user1378,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica? 🤡,Neutro,"-0,08443519659"
187,4124,user4124,Twitter,Bebida Alcoólica,Pop,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,008517658338"
188,3922,user3922,Twitter,Bebida Alcoólica,Música Brasileira,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
189,5358,user5358,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. aff",Negativo,"-0,9888447174"
190,9684,user9684,Twitter,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 34 minutos pra nada. 😡 #Fail,Negativo,"-0,9810797698"
191,2051,user2051,Twitter,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
192,9557,user9557,Instagram,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤔,Negativo,"-0,988195352"
193,4457,user4457,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,008517658338"
194,7184,user7184,Twitter,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. aff,Negativo,"-0,9894158109"
195,8492,user8492,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 18 minutos pra nada. 😡 #Fail,Negativo,"-0,9816122646"
196,2506,user2506,Instagram,Bebida Alcoólica,Pop,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. kkkkk,Neutro,"0,005995161831"
197,4992,user4992,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 🤔",Negativo,"-0,9780252534"
198,9955,user9955,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 11 minutos pra nada. 😡 #Fail 🤡,Negativo,"-0,9795304006"
199,9642,user9642,Twitter,Bebida Alcoólica,Música Brasileira,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,008517658338"
200,3682,user3682,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
201,7864,user7864,Instagram,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 18 minutos pra nada. 😡 #Fail top,Negativo,"-0,9673466822"
202,2077,user2077,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
203,87,user87,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. aff,Negativo,"-0,987586621"
204,8190,user8190,Instagram,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 7 minutos pra nada. 😡 #Fail aff,Negativo,"-0,9870193689"
205,5360,user5360,Twitter,Bebida Alcoólica,Rock,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. 🤔,Neutro,"0,05137144122"
206,2239,user2239,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 34 minutos pra nada. 😡 #Fail,Negativo,"-0,9810797698"
207,3140,user3140,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
208,3598,user3598,Instagram,Bebida Alcoólica,Rock,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 🤡",Negativo,"-0,9790236037"
209,313,user313,Instagram,Bebida Alcoólica,Eletrônico,neutro,Alguém sabe o q tá rolando na ativação de Bebida Alcoólica? 🤔,Neutro,"-0,05007203482"
210,6961,user6961,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 12 minutos pra nada. 😡 #Fail kkkkk,Negativo,"-0,9741362794"
211,9616,user9616,Twitter,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. kkkkk,Negativo,"-0,9869790231"
212,4174,user4174,Instagram,Bebida Alcoólica,Pop,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. 🤡,Neutro,"-0,05404761806"
213,1056,user1056,Twitter,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 3 minutos pra nada. 😡 #Fail 🤔,Negativo,"-0,9774404438"
214,5470,user5470,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 24 minutos pra nada. 😡 #Fail,Negativo,"-0,9811091912"
215,3019,user3019,Twitter,Bebida Alcoólica,Pop,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. aff",Negativo,"-0,9888447174"
216,3461,user3461,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 142 minutos pra nada. 😡 #Fail 🤡,Negativo,"-0,9785886854"
217,734,user734,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
218,1277,user1277,Instagram,Bebida Alcoólica,Música Brasileira,elogio,A experiência no estande de Bebida Alcoólica foi SENSACIONAL! Valeu cada segundo. #Festival aff,Positivo,"0,9667333206"
219,4646,user4646,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
220,4867,user4867,Twitter,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. top,Negativo,"-0,9887263444"
221,2105,user2105,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 3 minutos pra nada. 😡 #Fail 🤡,Negativo,"-0,9795269067"
222,7472,user7472,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 15 minutos pra nada. 😡 #Fail,Negativo,"-0,9819548782"
223,6161,user6161,Twitter,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 2 minutos pra nada. 😡 #Fail,Negativo,"-0,9816147415"
224,5142,user5142,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
225,7050,user7050,Twitter,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 6 minutos pra nada. 😡 #Fail 🤔,Negativo,"-0,9773215023"
226,5610,user5610,Twitter,Bebida Alcoólica,Eletrônico,neutro,Alguém sabe o q tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,05113834329"
227,1655,user1655,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Alguém sabe o q tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,05113834329"
228,8685,user8685,Twitter,Bebida Alcoólica,Eletrônico,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. 🤡,Neutro,"-0,05404761806"
229,6060,user6060,Twitter,Bebida Alcoólica,Música Brasileira,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 7 minutos pra nada. 😡 #Fail top,Negativo,"-0,9669811511"
230,6311,user6311,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 21 minutos pra nada. 😡 #Fail 🤡,Negativo,"-0,9788240432"
231,3422,user3422,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
232,1930,user1930,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. kkkkk,Negativo,"-0,9869790231"
233,8260,user8260,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 5 minutos pra nada. 😡 #Fail,Negativo,"-0,9815696916"
234,2688,user2688,Twitter,Bebida Alcoólica,Música Brasileira,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,03725210205"
235,3642,user3642,Instagram,Bebida Alcoólica,Rock,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤔,Negativo,"-0,988195352"
236,3144,user3144,Instagram,Bebida Alcoólica,Hip-Hop/Rap,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,03725210205"
237,2654,user2654,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 27 minutos pra nada. 😡 #Fail aff,Negativo,"-0,9867535541"
238,4727,user4727,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. top",Negativo,"-0,6307896078"
239,6811,user6811,Instagram,Bebida Alcoólica,Música Brasileira,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. kkkkk",Negativo,"-0,9787327582"
240,5649,user5649,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. aff,Negativo,"-0,9894158109"
241,969,user969,Instagram,Bebida Alcoólica,Rock,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,008517658338"
242,8418,user8418,Twitter,Bebida Alcoólica,Rock,neutro,Alguém sabe o que tá rolando na ativação de Bebida Alcoólica? top,Neutro,"0,03205453232"
243,3606,user3606,Instagram,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais.,Negativo,"-0,9880648106"
244,1011,user1011,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival. top,Positivo,"0,9768753923"
245,3930,user3930,Instagram,Bebida Alcoólica,Eletrônico,neutro,Vi q Bebida Alcoólica é um dos patrocinadores este ano.,Neutro,"0,00925495103"
246,603,user603,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 11 minutos pra nada. 😡 #Fail kkkkk,Negativo,"-0,9749288545"
247,112,user112,Twitter,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 16 minutos pra nada. 😡 #Fail,Negativo,"-0,9814797351"
248,8394,user8394,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 58 minutos pra nada. 😡 #Fail 😂,Negativo,"-0,725389123"
249,8682,user8682,Twitter,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 4 minutos pra nada. 😡 #Fail aff,Negativo,"-0,987058531"
250,6190,user6190,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 9 minutos pra nada. 😡 #Fail aff,Negativo,"-0,9870601939"
251,8375,user8375,Instagram,Bebida Alcoólica,Música Brasileira,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. 😂,Neutro,"0,1666706204"
252,1923,user1923,Twitter,Bebida Alcoólica,Hip-Hop/Rap,neutro,Passei pelo estande de Bebida Alcoólica hoje no festival.,Neutro,"0,06619179901"
253,9139,user9139,Instagram,Bebida Alcoólica,Pop,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 3 minutos pra nada. 😡 #Fail,Negativo,"-0,9818736981"
254,7407,user7407,Instagram,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 35 minutos pra nada. 😡 #Fail 🤔,Negativo,"-0,9774501128"
255,6893,user6893,Instagram,Bebida Alcoólica,Rock,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. top",Negativo,"-0,6307896078"
256,1840,user1840,Twitter,Bebida Alcoólica,Rock,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 😂",Negativo,"-0,897865802"
257,875,user875,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo.",Negativo,"-0,9854284986"
258,5468,user5468,Instagram,Bebida Alcoólica,Pop,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. top,Negativo,"-0,9887263444"
259,2406,user2406,Twitter,Bebida Alcoólica,Pop,neutro,Vi que Bebida Alcoólica é um dos patrocinadores este ano. top,Positivo,"0,8873606892"
260,5397,user5397,Instagram,Bebida Alcoólica,Hip-Hop/Rap,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 11 minutos pra nada. 😡 #Fail 😂,Negativo,"-0,7212632373"
261,8699,user8699,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. 🤡",Negativo,"-0,9790236037"
262,573,user573,Instagram,Bebida Alcoólica,Rock,reclamacao,"O pessoal de Bebida Alcoólica parecia perdido, atendimento péssimo. aff",Negativo,"-0,9888447174"
263,9314,user9314,Twitter,Bebida Alcoólica,Rock,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 20 minutos pra nada. 😡 #Fail 🤔,Negativo,"-0,9773851065"
264,1032,user1032,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. 🤡,Negativo,"-0,9887416377"
265,2330,user2330,Instagram,Bebida Alcoólica,Eletrônico,reclamacao,Totalmente decepcionado com a ativação de Bebida Alcoólica. Esperava muito mais. top,Negativo,"-0,9887263444"
266,7834,user7834,Instagram,Bebida Alcoólica,Pop,neutro,Alguém sabe o q tá rolando na ativação de Bebida Alcoólica?,Neutro,"-0,05113834329"
267,3830,user3830,Twitter,Bebida Alcoólica,Eletrônico,reclamacao,Absurdo o tempo de espera na fila de Bebida Alcoólica: 30 minutos pra nada. 😡 #Fail top,Negativo,"-0,9703065939"
